5444096,08:42:10,08:42:10,905991,38
5444096,08:42:52,08:42:52,906305,39
5444096,08:43:40,08:43:40,906335,40
5444096,08:44:24,08:44:24,906306,41
5444096,08:44:58,08:44:58,906290,42
5444096,08:46:19,08:46:19,906292,43
5444096,08:46:42,08:46:42,906293,44
5444096,08:47:22,08:47:22,906307,45
5444096,08:48:00,08:48:00,906308,46
5444096,08:48:20,08:48:20,906309,47
5444096,08:49:07,08:49:07,906294,48
5444096,08:49:24,08:49:24,906326,49
5444096,08:49:56,08:49:56,906362,50
5444096,08:50:35,08:50:35,902663,51
5444096,08:51:38,08:51:38,906363,52
5444096,08:52:25,08:52:25,903184,53
5444096,08:53:53,08:53:53,902665,54
5444096,08:54:34,08:54:34,903010,55
5444096,08:55:22,08:55:22,902869,56
5444096,08:55:56,08:55:56,902816,57
5444096,08:57:05,08:57:05,902888,58
5444096,08:57:30,08:57:30,211926,59
5444096,08:58:18,08:58:18,903000,60
5444096,08:59:00,08:59:00,903009,61
5444097,20:25:00,20:25:00,148092,1
5444097,20:25:43,20:25:43,158384,2
5444097,20:26:10,20:26:10,158252,3
5444097,20:26:54,20:26:54,148096,4
5444097,20:27:14,20:27:14,148094,5
5444097,20:27:34,20:27:34,148098,6
5444097,20:27:48,20:27:48,148038,7
5444097,20:28:25,20:28:25,148042,8
5444097,20:29:00,20:29:00,148044,9
5444097,20:29:19,20:29:19,148046,10
5444097,20:29:46,20:29:46,158356,11
5444097,20:30:03,20:30:03,148048,12
5444097,20:30:28,20:30:28,148050,13
5444097,20:30:40,20:30:40,158354,14
5444097,20:31:07,20:31:07,158352,15
5444097,20:31:27,20:31:27,137032,16
5444097,20:31:39,20:31:39,137028,17
5444097,20:31:55,20:31:55,137030,18
5444097,20:32:17,20:32:17,138350,19
5444097,20:32:33,20:32:33,158350,20
5444097,20:32:40,20:32:40,137034,21
5444097,20:33:03,20:33:03,137036,22
5444097,20:33:23,20:33:23,137038,23
5444097,20:33:46,20:33:46,137040,24
5444097,20:34:15,20:34:15,148088,25
5444097,20:35:04,20:35:04,148060,26
5444097,20:35:08,20:35:08,148062,27
5444097,20:35:38,20:35:38,148064,28
5444097,20:36:07,20:36:07,148066,29
5444097,20:36:22,20:36:22,137042,30
5444097,20:37:00,20:37:00,137041,31
5444097,20:37:32,20:37:32,137074,32
5444097,20:38:04,20:38:04,137076,33
5444097,20:38:37,20:38:37,137078,34
5444097,20:38:45,20:38:45,137092,35
5444097,20:39:10,20:39:10,137047,36
5444097,20:39:35,20:39:35,137044,37
5444097,20:40:02,20:40:02,137052,38
5444097,20:40:25,20:40:25,137054,39
5444097,20:41:00,20:41:00,137056,40
5444097,20:41:39,20:41:39,124068,41
5444097,20:42:18,20:42:18,124070,42
5444097,20:43:00,20:43:00,124074,43
5444097,20:43:22,20:43:22,124092,44
5444097,20:44:00,20:44:00,124093,45
5444097,20:44:19,20:44:19,124076,46
5444097,20:44:35,20:44:35,124077,47
5444097,20:44:48,20:44:48,124078,48
5444097,20:45:15,20:45:15,114088,49
5444097,20:45:25,20:45:25,114089,50
5444097,20:45:42,20:45:42,114092,51
5444097,20:45:59,20:45:59,114074,52
5444097,20:46:17,20:46:17,114096,53
5444097,20:46:36,20:46:36,114097,54
5444097,20:46:52,20:46:52,114100,55
5444097,20:47:15,20:47:15,114102,56
5444097,20:47:40,20:47:40,114104,57
5444097,20:48:55,20:48:55,114014,58
5444097,20:50:00,20:50:00,114900,59
5444098,17:02:00,17:02:00,137082,1
5444098,17:02:43,17:02:43,137052,2
5444098,17:02:49,17:02:49,137054,3
5444098,17:03:00,17:03:00,137056,4
5444098,17:03:39,17:03:39,124068,5
5444098,17:04:18,17:04:18,124070,6
5444098,17:05:00,17:05:00,124074,7
5444098,17:05:22,17:05:22,124092,8
5444098,17:06:00,17:06:00,124093,9
5444098,17:06:19,17:06:19,124076,10
5444098,17:06:35,17:06:35,124077,11
5444098,17:06:48,17:06:48,124078,12
5444098,17:07:15,17:07:15,114088,13
5444098,17:07:25,17:07:25,114089,14
5444098,17:07:42,17:07:42,114092,15
5444098,17:07:59,17:07:59,114074,16
5444098,17:08:17,17:08:17,114096,17
5444098,17:08:36,17:08:36,114097,18
5444098,17:08:52,17:08:52,114100,19
5444098,17:09:15,17:09:15,114102,20
5444098,17:09:40,17:09:40,114104,21
5444098,17:10:55,17:10:55,114014,22
5444098,17:12:00,17:12:00,114900,23
5444099,11:28:00,11:28:00,907473,1
5444099,11:30:25,11:30:25,904917,2
5444099,11:31:22,11:31:22,904314,3
5444099,11:31:52,11:31:52,905007,4
5444099,11:32:54,11:32:54,905006,5
5444099,11:33:26,11:33:26,905128,6
5444099,11:33:49,11:33:49,905129,7
5444099,11:34:36,11:34:36,903401,8
5444099,11:35:01,11:35:01,903402,9
5444099,11:35:34,11:35:34,903430,10
5444099,11:35:56,11:35:56,903432,11
5444099,11:36:35,11:36:35,903433,12
5444099,11:37:00,11:37:00,903404,13
5444099,11:37:26,11:37:26,903456,14
5444099,11:38:07,11:38:07,903463,15
5444099,11:38:58,11:38:58,903461,16
5444099,11:39:56,11:39:56,901228,17
5444099,11:40:40,11:40:40,900974,18
5444099,11:42:10,11:42:10,213044,19
5444099,11:42:34,11:42:34,903457,20
5444099,11:43:01,11:43:01,103032,21
5444099,11:43:58,11:43:58,103034,22
5444099,11:45:00,11:45:00,103900,23
5444099,11:46:31,11:46:31,211647,24
5444099,11:48:12,11:48:12,102526,25
5444099,11:49:11,11:49:11,102316,26
5444099,11:49:36,11:49:36,102518,27
5444099,11:50:24,11:50:24,102512,28
5444099,11:51:19,11:51:19,102051,29
5444099,11:52:00,11:52:00,210431,30
5444100,17:56:00,17:56:00,907473,1
5444100,17:58:41,17:58:41,904917,2
5444100,17:59:45,17:59:45,904314,3
5444100,18:00:18,18:00:18,905007,4
5444100,18:01:27,18:01:27,905006,5
5444100,18:02:02,18:02:02,905128,6
5444100,18:02:27,18:02:27,905129,7
5444100,18:03:19,18:03:19,903401,8
5444100,18:03:47,18:03:47,903402,9
5444100,18:04:24,18:04:24,903430,10
5444100,18:04:49,18:04:49,903432,11
5444100,18:05:33,18:05:33,903433,12
5444100,18:06:00,18:06:00,903404,13
5444100,18:06:29,18:06:29,903456,14
5444100,18:07:16,18:07:16,903463,15
5444100,18:08:13,18:08:13,903461,16
5444100,18:09:18,18:09:18,901228,17
5444100,18:10:08,18:10:08,900974,18
5444100,18:11:49,18:11:49,213044,19
5444100,18:12:17,18:12:17,903457,20
5444100,18:12:47,18:12:47,103032,21
5444100,18:13:51,18:13:51,103034,22
5444100,18:15:00,18:15:00,103900,23
5444100,18:17:11,18:17:11,211647,24
5444100,18:19:35,18:19:35,102526,25
5444100,18:20:59,18:20:59,102316,26
5444100,18:21:34,18:21:34,102518,27
5444100,18:22:42,18:22:42,102512,28
5444100,18:24:01,18:24:01,102051,29
5444100,18:25:00,18:25:00,210431,30
5444101,23:28:00,23:28:00,211173,1
5444101,23:28:48,23:28:48,902807,2
5444101,23:29:12,23:29:12,902833,3
5444101,23:29:52,23:29:52,211876,4
5444101,23:30:32,23:30:32,906178,5
5444101,23:31:00,23:31:00,906272,6
5444101,23:31:40,23:31:40,906271,7
5444101,23:32:12,23:32:12,906177,8
5444101,23:32:45,23:32:45,906151,9
5444101,23:33:31,23:33:31,906149,10
5444101,23:34:00,23:34:00,906173,11
5444101,23:34:22,23:34:22,906174,12
5444101,23:34:33,23:34:33,906175,13
5444101,23:34:48,23:34:48,906176,14
5444101,23:35:23,23:35:23,906148,15
5444101,23:36:12,23:36:12,901246,16
5444101,23:37:01,23:37:01,903031,17
5444101,23:37:13,23:37:13,903024,18
5444101,23:37:35,23:37:35,902880,19
5444101,23:38:35,23:38:35,902878,20
5444101,23:38:51,23:38:51,903020,21
5444101,23:39:18,23:39:18,902877,22
5444101,23:39:42,23:39:42,903021,23
5444101,23:40:00,23:40:00,905834,24
5444101,23:40:29,23:40:29,903212,25
5444101,23:41:40,23:41:40,902758,26
5444101,23:42:12,23:42:12,901292,27
5444101,23:42:43,23:42:43,903077,28
5444101,23:43:14,23:43:14,905485,29
5444101,23:43:35,23:43:35,906075,30
5444101,23:43:52,23:43:52,905836,31
5444101,23:44:24,23:44:24,905482,32
5444101,23:44:46,23:44:46,905597,33
5444101,23:45:17,23:45:17,905596,34
5444101,23:45:50,23:45:50,212045,35
5444101,23:47:31,23:47:31,902760,36
5444101,23:47:55,23:47:55,210904,37
5444101,23:48:29,23:48:29,905723,38
5444101,23:49:07,23:49:07,210351,39
5444101,23:50:00,23:50:00,210164,40
5444101,23:50:33,23:50:33,906003,41
5444101,23:50:45,23:50:45,905247,42
5444101,23:51:37,23:51:37,210861,43
5444101,23:52:48,23:52:48,905299,44
5444101,23:54:00,23:54:00,905515,45
5444102,14:25:00,14:25:00,211173,1
5444102,14:25:48,14:25:48,902807,2
5444102,14:26:12,14:26:12,902833,3
5444102,14:26:52,14:26:52,211876,4
5444102,14:27:32,14:27:32,906178,5
5444102,14:28:00,14:28:00,906272,6
5444102,14:28:40,14:28:40,906271,7
5444102,14:29:12,14:29:12,906177,8
5444102,14:29:45,14:29:45,906151,9
5444102,14:30:31,14:30:31,906149,10
5444102,14:31:00,14:31:00,906173,11
5444102,14:31:22,14:31:22,906174,12
5444102,14:31:33,14:31:33,906175,13
5444102,14:31:48,14:31:48,906176,14
5444102,14:32:23,14:32:23,906148,15
5444102,14:33:12,14:33:12,901246,16
5444102,14:34:01,14:34:01,903031,17
5444102,14:34:13,14:34:13,903024,18
5444102,14:34:35,14:34:35,902880,19
5444102,14:35:35,14:35:35,902878,20
5444102,14:35:51,14:35:51,903020,21
5444102,14:36:18,14:36:18,902877,22
5444102,14:36:42,14:36:42,903021,23
5444102,14:37:00,14:37:00,905834,24
5444102,14:37:32,14:37:32,903212,25
5444102,14:38:50,14:38:50,902758,26
5444102,14:39:26,14:39:26,901292,27
5444102,14:40:00,14:40:00,903077,28
5444102,14:40:34,14:40:34,905485,29
5444102,14:40:57,14:40:57,906075,30
5444102,14:41:15,14:41:15,905836,31
5444102,14:41:51,14:41:51,905482,32
5444102,14:42:16,14:42:16,905597,33
5444102,14:42:51,14:42:51,905596,34
5444102,14:43:27,14:43:27,212045,35
5444102,14:45:19,14:45:19,902760,36
5444102,14:45:45,14:45:45,210904,37
5444102,14:46:23,14:46:23,905723,38
5444102,14:47:04,14:47:04,210351,39
5444102,14:48:00,14:48:00,210164,40
5444102,14:48:41,14:48:41,906003,41
5444102,14:48:57,14:48:57,905247,42
5444102,14:50:02,14:50:02,210861,43
5444102,14:51:31,14:51:31,905299,44
5444102,14:53:00,14:53:00,905515,45
5444103,09:18:00,09:18:00,211173,1
5444103,09:18:48,09:18:48,902807,2
5444103,09:19:12,09:19:12,902833,3
5444103,09:19:52,09:19:52,211876,4
5444103,09:20:32,09:20:32,906178,5
5444103,09:21:00,09:21:00,906272,6
5444103,09:21:40,09:21:40,906271,7
5444103,09:22:12,09:22:12,906177,8
5444103,09:22:45,09:22:45,906151,9
5444103,09:23:31,09:23:31,906149,10
5444103,09:24:00,09:24:00,906173,11
5444103,09:24:22,09:24:22,906174,12
5444103,09:24:33,09:24:33,906175,13
5444103,09:24:48,09:24:48,906176,14
5444103,09:25:23,09:25:23,906148,15
5444103,09:26:12,09:26:12,901246,16
5444103,09:27:01,09:27:01,903031,17
5444103,09:27:13,09:27:13,903024,18
5444103,09:27:35,09:27:35,902880,19
5444103,09:28:35,09:28:35,902878,20
5444103,09:28:51,09:28:51,903020,21
5444103,09:29:18,09:29:18,902877,22
5444103,09:29:42,09:29:42,903021,23
5444103,09:30:00,09:30:00,905834,24
5444103,09:30:32,09:30:32,903212,25
5444103,09:31:50,09:31:50,902758,26
5444103,09:32:26,09:32:26,901292,27
5444103,09:33:00,09:33:00,903077,28
5444103,09:33:34,09:33:34,905485,29
5444103,09:33:57,09:33:57,906075,30
5444103,09:34:15,09:34:15,905836,31
5444103,09:34:51,09:34:51,905482,32
5444103,09:35:16,09:35:16,905597,33
5444103,09:35:51,09:35:51,905596,34
5444103,09:36:27,09:36:27,212045,35
5444103,09:38:19,09:38:19,902760,36
5444103,09:38:45,09:38:45,210904,37
5444103,09:39:23,09:39:23,905723,38
5444103,09:40:04,09:40:04,210351,39
5444103,09:41:00,09:41:00,210164,40
5444103,09:41:41,09:41:41,906003,41
5444103,09:41:57,09:41:57,905247,42
5444103,09:43:02,09:43:02,210861,43
5444103,09:44:31,09:44:31,905299,44
5444103,09:46:00,09:46:00,905515,45
5444104,23:02:00,23:02:00,905515,1
5444104,23:04:17,23:04:17,210860,2
5444104,23:04:39,23:04:39,906069,3
5444104,23:05:17,23:05:17,905954,4
5444104,23:06:00,23:06:00,210163,5
5444104,23:07:00,23:07:00,210352,6
5444104,23:07:48,23:07:48,905837,7
5444104,23:07:59,23:07:59,903076,8
5444104,23:08:48,23:08:48,903015,9
5444104,23:10:25,23:10:25,212046,10
5444104,23:10:48,23:10:48,212032,11
5444104,23:11:26,23:11:26,905598,12
5444104,23:11:49,23:11:49,905599,13
5444104,23:12:28,23:12:28,905483,14
5444104,23:12:45,23:12:45,905484,15
5444104,23:13:10,23:13:10,905600,16
5444104,23:13:26,23:13:26,905601,17
5444104,23:14:11,23:14:11,901245,18
5444104,23:14:53,23:14:53,903038,19
5444104,23:15:58,23:15:58,903174,20
5444104,23:17:00,23:17:00,905716,21
5444104,23:17:23,23:17:23,905998,22
5444104,23:17:56,23:17:56,905840,23
5444104,23:18:09,23:18:09,902879,24
5444104,23:19:20,23:19:20,902937,25
5444104,23:19:45,23:19:45,903144,26
5444104,23:21:15,23:21:15,902741,27
5444104,23:21:23,23:21:23,902742,28
5444104,23:21:55,23:21:55,902743,29
5444104,23:22:20,23:22:20,902873,30
5444104,23:22:35,23:22:35,902874,31
5444104,23:23:03,23:23:03,902875,32
5444104,23:23:16,23:23:16,902876,33
5444104,23:23:53,23:23:53,902805,34
5444104,23:24:19,23:24:19,902806,35
5444104,23:25:00,23:25:00,211173,36
5444105,05:48:00,05:48:00,905508,1
5444105,05:49:01,05:49:01,906199,2
5444105,05:49:38,05:49:38,906200,3
5444105,05:49:57,05:49:57,211978,4
5444105,05:50:29,05:50:29,906205,5
5444105,05:50:43,05:50:43,906206,6
5444105,05:51:05,05:51:05,906208,7
5444105,05:53:00,05:53:00,905377,8
5444105,05:54:03,05:54:03,905378,9
5444105,05:55:13,05:55:13,905265,10
5444105,05:56:03,05:56:03,905966,11
5444105,05:57:00,05:57:00,905968,12
5444106,05:20:00,05:20:00,900861,1
5444106,05:20:32,05:20:32,903407,2
5444106,05:20:52,05:20:52,903349,3
5444106,05:21:01,05:21:01,900764,4
5444106,05:21:38,05:21:38,903375,5
5444106,05:21:59,05:21:59,900795,6
5444106,05:23:10,05:23:10,903372,7
5444106,05:23:44,05:23:44,120012,8
5444106,05:24:29,05:24:29,120018,9
5444106,05:25:00,05:25:00,120084,10
5444106,05:25:36,05:25:36,120086,11
5444106,05:25:52,05:25:52,120088,12
5444106,05:26:55,05:26:55,121174,13
5444106,05:27:20,05:27:20,121054,14
5444106,05:27:42,05:27:42,121058,15
5444106,05:28:12,05:28:12,121060,16
5444106,05:28:25,05:28:25,121062,17
5444106,05:28:49,05:28:49,121063,18
5444106,05:29:34,05:29:34,121162,19
5444106,05:29:53,05:29:53,121160,20
5444106,05:30:03,05:30:03,121158,21
5444106,05:30:20,05:30:20,121146,22
5444106,05:30:43,05:30:43,121144,23
5444106,05:31:03,05:31:03,121142,24
5444106,05:32:00,05:32:00,121139,25
5444106,05:32:24,05:32:24,121138,26
5444106,05:32:51,05:32:51,121136,27
5444106,05:33:28,05:33:28,122320,28
5444106,05:34:00,05:34:00,122387,29
5444106,05:34:23,05:34:23,210772,30
5444106,05:34:53,05:34:53,122368,31
5444106,05:35:18,05:35:18,122369,32
5444106,05:35:44,05:35:44,122250,33
5444106,05:36:00,05:36:00,122248,34
5444106,05:36:26,05:36:26,122242,35
5444106,05:36:52,05:36:52,122240,36
5444106,05:37:05,05:37:05,122160,37
5444106,05:37:36,05:37:36,122232,38
5444106,05:37:49,05:37:49,122228,39
5444106,05:38:08,05:38:08,900140,40
5444106,05:38:23,05:38:23,900141,41
5444106,05:38:33,05:38:33,900142,42
5444106,05:39:00,05:39:00,900143,43
5444106,05:39:36,05:39:36,900209,44
5444106,05:39:58,05:39:58,900210,45
5444106,05:40:29,05:40:29,900211,46
5444106,05:40:55,05:40:55,900212,47
5444106,05:41:34,05:41:34,900247,48
5444106,05:42:24,05:42:24,900147,49
5444106,05:42:50,05:42:50,900172,50
5444106,05:43:15,05:43:15,900173,51
5444106,05:43:48,05:43:48,900174,52
5444106,05:44:40,05:44:40,900175,53
5444106,05:45:46,05:45:46,113102,54
5444106,05:46:18,05:46:18,113104,55
5444106,05:46:55,05:46:55,113106,56
5444106,05:47:22,05:47:22,113108,57
5444106,05:47:46,05:47:46,113110,58
5444106,05:48:29,05:48:29,113112,59
5444106,05:49:36,05:49:36,113116,60
5444106,05:50:04,05:50:04,113118,61
5444106,05:50:30,05:50:30,113120,62
5444106,05:51:25,05:51:25,113122,63
5444106,05:52:01,05:52:01,114158,64
5444106,05:52:24,05:52:24,114082,65
5444106,05:54:00,05:54:00,114900,66
5444107,22:47:00,22:47:00,114900,1
5444107,22:48:15,22:48:15,113165,2
5444107,22:48:37,22:48:37,113166,3
5444107,22:48:59,22:48:59,113064,4
5444107,22:49:34,22:49:34,113066,5
5444107,22:49:50,22:49:50,113068,6
5444107,22:50:42,22:50:42,113072,7
5444107,22:51:10,22:51:10,113074,8
5444107,22:51:47,22:51:47,113076,9
5444107,22:52:04,22:52:04,113077,10
5444107,22:52:23,22:52:23,113080,11
5444107,22:52:52,22:52:52,113082,12
5444107,22:53:22,22:53:22,113084,13
5444107,22:53:45,22:53:45,900148,14
5444107,22:54:23,22:54:23,900149,15
5444107,22:54:54,22:54:54,900150,16
5444107,22:55:26,22:55:26,900151,17
5444107,22:55:53,22:55:53,900176,18
5444107,22:56:09,22:56:09,900177,19
5444107,22:56:36,22:56:36,900178,20
5444107,22:56:59,22:56:59,900179,21
5444107,22:57:25,22:57:25,900152,22
5444107,22:58:00,22:58:00,900153,23
5444107,22:58:10,22:58:10,900154,24
5444107,22:58:37,22:58:37,900155,25
5444107,22:58:58,22:58:58,900180,26
5444107,22:59:18,22:59:18,900181,27
5444107,22:59:34,22:59:34,122230,28
5444107,22:59:57,22:59:57,122234,29
5444107,23:00:08,23:00:08,122238,30
5444107,23:00:35,23:00:35,122244,31
5444107,23:00:48,23:00:48,122246,32
5444107,23:01:18,23:01:18,122252,33
5444107,23:01:47,23:01:47,122254,34
5444107,23:02:04,23:02:04,122258,35
5444107,23:02:26,23:02:26,122260,36
5444107,23:02:40,23:02:40,122262,37
5444107,23:03:00,23:03:00,900111,38
5444107,23:03:29,23:03:29,122255,39
5444107,23:04:12,23:04:12,121172,40
5444107,23:04:56,23:04:56,121192,41
5444107,23:05:15,23:05:15,121168,42
5444107,23:06:48,23:06:48,121167,43
5444107,23:07:11,23:07:11,121169,44
5444107,23:07:41,23:07:41,121156,45
