5395305,08:02:41,08:02:41,130196,39
5395305,08:04:00,08:04:00,130134,40
5395305,08:04:15,08:04:15,130136,41
5395305,08:05:00,08:05:00,130226,42
5395305,08:05:53,08:05:53,130140,43
5395305,08:06:36,08:06:36,130142,44
5395305,08:06:54,08:06:54,130204,45
5395305,08:07:22,08:07:22,130144,46
5395305,08:08:11,08:08:11,130146,47
5395305,08:08:48,08:08:48,130148,48
5395305,08:09:20,08:09:20,154030,49
5395305,08:10:23,08:10:23,154028,50
5395305,08:11:02,08:11:02,153130,51
5395305,08:11:44,08:11:44,154014,52
5395305,08:12:32,08:12:32,153078,53
5395305,08:13:00,08:13:00,153008,54
5395305,08:13:22,08:13:22,153010,55
5395305,08:14:30,08:14:30,153012,56
5395305,08:15:08,08:15:08,153014,57
5395305,08:16:00,08:16:00,153028,58
5395308,16:22:00,16:22:00,903177,1
5395308,16:25:53,16:25:53,903119,2
5395308,16:27:09,16:27:09,902723,3
5395308,16:27:58,16:27:58,902634,4
5395308,16:30:06,16:30:06,902635,5
5395308,16:30:39,16:30:39,902724,6
5395308,16:31:47,16:31:47,903117,7
5395308,16:32:50,16:32:50,903113,8
5395308,16:33:39,16:33:39,902628,9
5395308,16:35:08,16:35:08,903078,10
5395308,16:36:00,16:36:00,210484,11
5395308,16:36:15,16:36:15,902967,12
5395308,16:37:32,16:37:32,903074,13
5395308,16:38:30,16:38:30,902966,14
5395308,16:38:49,16:38:49,903075,15
5395308,16:39:36,16:39:36,903102,16
5395308,16:40:07,16:40:07,903103,17
5395308,16:40:48,16:40:48,903104,18
5395308,16:41:16,16:41:16,903105,19
5395308,16:42:21,16:42:21,902622,20
5395308,16:43:04,16:43:04,903166,21
5395308,16:43:51,16:43:51,212008,22
5395308,16:44:21,16:44:21,903141,23
5395308,16:44:55,16:44:55,903136,24
5395308,16:45:17,16:45:17,903134,25
5395308,16:45:47,16:45:47,903082,26
5395308,16:46:50,16:46:50,903133,27
5395308,16:47:20,16:47:20,903135,28
5395308,16:48:04,16:48:04,902983,29
5395308,16:48:24,16:48:24,902932,30
5395308,16:48:49,16:48:49,902984,31
5395308,16:50:00,16:50:00,902695,32
5395308,16:50:33,16:50:33,906284,33
5395308,16:50:55,16:50:55,906282,34
5395308,16:51:14,16:51:14,902745,35
5395308,16:51:25,16:51:25,211687,36
5395308,16:51:59,16:51:59,906297,37
5395308,16:52:38,16:52:38,902660,38
5395308,17:00:00,17:00:00,902725,39
5395309,21:47:00,21:47:00,903177,1
5395309,21:50:19,21:50:19,903119,2
5395309,21:51:24,21:51:24,902723,3
5395309,21:52:06,21:52:06,902634,4
5395309,21:53:55,21:53:55,902635,5
5395309,21:54:23,21:54:23,902724,6
5395309,21:55:21,21:55:21,903117,7
5395309,21:56:15,21:56:15,903113,8
5395309,21:56:57,21:56:57,902628,9
5395309,21:58:13,21:58:13,903078,10
5395309,21:59:00,21:59:00,210484,11
5395309,21:59:13,21:59:13,902967,12
5395309,22:00:19,22:00:19,903074,13
5395309,22:01:09,22:01:09,902966,14
5395309,22:01:25,22:01:25,903075,15
5395309,22:02:05,22:02:05,903102,16
5395309,22:02:31,22:02:31,903103,17
5395309,22:03:06,22:03:06,903104,18
5395309,22:03:30,22:03:30,903105,19
5395309,22:04:25,22:04:25,902622,20
5395309,22:05:02,22:05:02,903166,21
5395309,22:05:43,22:05:43,212008,22
5395309,22:06:09,22:06:09,903141,23
5395309,22:06:38,22:06:38,903136,24
5395309,22:06:57,22:06:57,903134,25
5395309,22:07:23,22:07:23,903082,26
5395309,22:08:17,22:08:17,903133,27
5395309,22:08:42,22:08:42,903135,28
5395309,22:09:19,22:09:19,902983,29
5395309,22:09:36,22:09:36,902932,30
5395309,22:09:57,22:09:57,902984,31
5395309,22:11:00,22:11:00,902695,32
5395309,22:11:29,22:11:29,906284,33
5395309,22:11:49,22:11:49,906282,34
5395309,22:12:06,22:12:06,902745,35
5395309,22:12:16,22:12:16,211687,36
5395309,22:12:47,22:12:47,906297,37
5395309,22:13:22,22:13:22,902660,38
5395309,22:20:00,22:20:00,902725,39
5395310,11:45:00,11:45:00,902725,1
5395310,11:52:44,11:52:44,902658,2
5395310,11:52:57,11:52:57,902659,3
5395310,11:53:31,11:53:31,902744,4
5395310,11:53:48,11:53:48,903142,5
5395310,11:54:04,11:54:04,906298,6
5395310,11:54:21,11:54:21,906283,7
5395310,11:54:28,11:54:28,902645,8
5395310,11:55:00,11:55:00,902651,9
5395310,11:55:50,11:55:50,902985,10
5395310,11:56:16,11:56:16,902933,11
5395310,11:56:35,11:56:35,903050,12
5395310,11:56:59,11:56:59,903051,13
5395310,11:57:43,11:57:43,903129,14
5395310,11:58:23,11:58:23,903130,15
5395310,11:59:22,11:59:22,903131,16
5395310,11:59:55,11:59:55,903132,17
5395310,12:01:06,12:01:06,903052,18
5395310,12:01:32,12:01:32,903053,19
5395310,12:01:51,12:01:51,902694,20
5395310,12:02:07,12:02:07,903081,21
5395310,12:02:27,12:02:27,903070,22
5395310,12:03:00,12:03:00,903071,23
5395310,12:03:29,12:03:29,902623,24
5395310,12:04:10,12:04:10,903098,25
5395310,12:04:26,12:04:26,903099,26
5395310,12:05:05,12:05:05,903100,27
5395310,12:05:44,12:05:44,903101,28
5395310,12:06:24,12:06:24,902720,29
5395310,12:06:38,12:06:38,903072,30
5395310,12:07:05,12:07:05,903073,31
5395310,12:08:18,12:08:18,902963,32
5395310,12:08:35,12:08:35,211905,33
5395310,12:10:00,12:10:00,902965,34
5395310,12:10:36,12:10:36,902923,35
5395310,12:10:56,12:10:56,902924,36
5395310,12:11:43,12:11:43,902722,37
5395310,12:12:20,12:12:20,902721,38
5395310,12:13:34,12:13:34,903118,39
5395310,12:13:44,12:13:44,902624,40
5395310,12:14:12,12:14:12,902627,41
5395310,12:14:53,12:14:53,902633,42
5395310,12:15:22,12:15:22,902625,43
5395310,12:16:06,12:16:06,903116,44
5395310,12:16:47,12:16:47,902626,45
5395310,12:19:00,12:19:00,903177,46
5395382,07:09:00,07:09:00,902695,1
5395382,07:09:51,07:09:51,906284,2
5395382,07:10:25,07:10:25,906282,3
5395382,07:10:55,07:10:55,902745,4
5395382,07:11:13,07:11:13,211687,5
5395382,07:12:07,07:12:07,906297,6
5395382,07:13:07,07:13:07,902660,7
5395382,07:13:17,07:13:17,211424,8
5395382,07:14:01,07:14:01,211439,9
