56381,33.741081,-84.406738,17872
56381,33.741079,-84.406745,17873
56381,33.741077,-84.406753,17874
56381,33.741075,-84.406761,17875
56381,33.741073,-84.406769,17876
56381,33.741071,-84.406777,17877
56381,33.74107,-84.406785,17878
56381,33.741068,-84.406793,17879
56381,33.741066,-84.406801,17880
56381,33.741064,-84.406809,17881
56381,33.741062,-84.406817,17882
56381,33.74106,-84.406825,17883
56381,33.741059,-84.406833,17884
56381,33.741057,-84.406841,17885
56381,33.741055,-84.406848,17886
56381,33.741053,-84.406856,17887
56381,33.741051,-84.406864,17888
56381,33.74105,-84.406872,17889
56381,33.741048,-84.40688,17890
56381,33.741046,-84.406888,17891
56381,33.741044,-84.406896,17892
56381,33.741042,-84.406904,17893
56381,33.741041,-84.406912,17894
56381,33.741039,-84.40692,17895
56381,33.741037,-84.406928,17896
56381,33.741035,-84.406936,17897
56381,33.741034,-84.406944,17898
56381,33.741032,-84.406951,17899
56381,33.741028,-84.406968,17900
56381,33.741028,-84.406972,17901
56381,33.741026,-84.40698,17902
56381,33.741024,-84.406988,17903
56381,33.741022,-84.406996,17904
56381,33.741021,-84.407004,17905
56381,33.741019,-84.407011,17906
56381,33.741017,-84.407019,17907
56381,33.741016,-84.407027,17908
56381,33.741014,-84.407035,17909
56381,33.741012,-84.407043,17910
56381,33.741011,-84.407051,17911
56381,33.741009,-84.407059,17912
56381,33.741007,-84.407067,17913
56381,33.741006,-84.407075,17914
56381,33.741004,-84.407083,17915
56381,33.741002,-84.407091,17916
56381,33.741001,-84.407099,17917
56381,33.740999,-84.407107,17918
56381,33.740997,-84.407115,17919
56381,33.740996,-84.407123,17920
56381,33.740994,-84.407131,17921
56381,33.740993,-84.407139,17922
56381,33.740991,-84.407147,17923
56381,33.740989,-84.407155,17924
56381,33.740988,-84.407163,17925
56381,33.740986,-84.407171,17926
56381,33.740985,-84.407179,17927
56381,33.740983,-84.407187,17928
56381,33.740981,-84.407195,17929
56381,33.74098,-84.407203,17930
56381,33.740978,-84.407211,17931
56381,33.740977,-84.407219,17932
56381,33.740975,-84.407227,17933
56381,33.740974,-84.407235,17934
56381,33.740972,-84.407243,17935
56381,33.740971,-84.407251,17936
56381,33.740969,-84.407259,17937
56381,33.740968,-84.407267,17938
56381,33.740966,-84.407275,17939
56381,33.740965,-84.407283,17940
56381,33.740963,-84.407291,17941
56381,33.740962,-84.407299,17942
56381,33.74096,-84.407307,17943
56381,33.740959,-84.407316,17944
56381,33.740957,-84.407324,17945
56381,33.740956,-84.407332,17946
56381,33.740954,-84.40734,17947
56381,33.740953,-84.407348,17948
56381,33.740951,-84.407356,17949
56381,33.74095,-84.407364,17950
56381,33.740948,-84.407372,17951
56381,33.740947,-84.40738,17952
56381,33.740946,-84.407388,17953
56381,33.740944,-84.407396,17954
56381,33.740943,-84.407404,17955
56381,33.740941,-84.407412,17956
56381,33.74094,-84.40742,17957
56381,33.740938,-84.407428,17958
56381,33.740937,-84.407436,17959
56381,33.740936,-84.407444,17960
56381,33.740934,-84.407452,17961
56381,33.740933,-84.40746,17962
56381,33.740931,-84.407468,17963
56381,33.74093,-84.407476,17964
56381,33.740929,-84.407484,17965
56381,33.740927,-84.407493,17966
56381,33.740926,-84.407501,17967
56381,33.740925,-84.407509,17968
56381,33.740923,-84.407517,17969
56381,33.740922,-84.407525,17970
56381,33.740921,-84.407533,17971
56381,33.740919,-84.407541,17972
56381,33.740918,-84.407549,17973
56381,33.740917,-84.407557,17974
56381,33.740915,-84.407565,17975
56381,33.740914,-84.407573,17976
56381,33.740913,-84.407581,17977
56381,33.740911,-84.407589,17978
56381,33.74091,-84.407597,17979
56381,33.740909,-84.407606,17980
56381,33.740908,-84.407614,17981
56381,33.740906,-84.407622,17982
56381,33.740905,-84.40763,17983
56381,33.740904,-84.407638,17984
56381,33.740903,-84.407646,17985
56381,33.740901,-84.407654,17986
56381,33.7409,-84.407662,17987
56381,33.740899,-84.40767,17988
